INFO  11:37:44 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
INFO  11:37:44 New Cassandra host /172.31.28.223:9042 added
Connected to cluster: Test Cluster
Datatacenter: datacenter1; Host: /172.31.28.223; Rack: rack1
Created schema. Sleeping 1s for propagation.
Sleeping 2s...
Warming up likelyquery0 with 50000 iterations...
Running [likelyquery0] with 200 threads for 50000000 iteration
type,      total ops,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr, errors,  gc: #,  max ms,  sum ms,  sdv ms,      mb
total,      48226755,    7602,    7602,    7602,    26.3,    24.7,    40.2,    47.7,    60.0,    71.7, 6739.1,  0.00083,      0,      0,       0,       0,       0,       0
total,      48234160,    7160,    7160,    7160,    27.9,    24.8,    53.3,    82.3,    94.2,   163.6, 6740.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48242109,    7668,    7668,    7668,    26.1,    24.5,    39.7,    49.6,    58.7,    68.2, 6741.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48250065,    7439,    7439,    7439,    26.8,    24.5,    44.5,    60.2,    70.3,    74.1, 6742.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48257909,    7435,    7435,    7435,    26.9,    24.3,    54.0,    62.9,    73.3,   106.5, 6743.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48265594,    7406,    7406,    7406,    27.0,    24.5,    55.0,    64.8,    74.0,    83.0, 6744.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48273448,    7538,    7538,    7538,    26.5,    24.4,    41.9,    61.3,    75.9,   155.1, 6745.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48281252,    7578,    7578,    7578,    26.4,    24.4,    42.4,    58.1,    70.7,    80.4, 6746.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48289061,    7470,    7470,    7470,    26.8,    24.9,    38.6,    60.4,    70.5,    85.4, 6747.5,  0.00083,      0,      0,       0,       0,       0,       0
total,      48296950,    7600,    7600,    7600,    26.3,    24.4,    40.2,    58.2,    68.7,    79.3, 6748.5,  0.00083,      0,      0,       0,       0,       0,       0
total,      48304755,    7568,    7568,    7568,    26.4,    24.6,    42.9,    50.5,    63.4,    98.6, 6749.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48312630,    7352,    7352,    7352,    27.2,    24.5,    50.1,    57.7,    69.7,    80.8, 6750.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48320452,    7459,    7459,    7459,    26.8,    24.6,    42.9,    61.8,    71.7,   117.2, 6751.7,  0.00083,      0,      0,       0,       0,       0,       0
total,      48328400,    7522,    7522,    7522,    26.6,    24.4,    42.8,    64.0,    75.4,    79.1, 6752.7,  0.00083,      0,      0,       0,       0,       0,       0
total,      48336083,    7405,    7405,    7405,    27.0,    24.7,    41.9,    62.0,    76.4,    99.4, 6753.8,  0.00083,      0,      0,       0,       0,       0,       0
total,      48343944,    7498,    7498,    7498,    26.7,    24.8,    38.8,    54.1,    66.2,    81.4, 6754.8,  0.00083,      0,      0,       0,       0,       0,       0
total,      48351820,    7590,    7590,    7590,    26.3,    24.8,    39.8,    47.9,    56.2,    63.2, 6755.9,  0.00083,      0,      0,       0,       0,       0,       0
total,      48359389,    7230,    7230,    7230,    27.7,    24.8,    55.6,    62.9,    76.5,   111.5, 6756.9,  0.00083,      0,      0,       0,       0,       0,       0
total,      48367098,    7436,    7436,    7436,    26.9,    24.5,    45.7,    64.2,    75.6,   109.6, 6757.9,  0.00083,      0,      0,       0,       0,       0,       0
total,      48375023,    7500,    7500,    7500,    26.7,    24.7,    39.9,    59.1,    73.9,   108.9, 6759.0,  0.00083,      0,      0,       0,       0,       0,       0
total,      48382762,    7273,    7273,    7273,    27.5,    24.9,    47.0,    57.7,    67.6,    79.6, 6760.1,  0.00083,      0,      0,       0,       0,       0,       0
total,      48390672,    7645,    7645,    7645,    26.1,    24.6,    38.8,    45.0,    57.3,    74.1, 6761.1,  0.00083,      0,      0,       0,       0,       0,       0
total,      48398627,    7631,    7631,    7631,    26.2,    24.6,    40.4,    46.7,    60.2,    77.0, 6762.1,  0.00083,      0,      0,       0,       0,       0,       0
total,      48406594,    7683,    7683,    7683,    26.0,    24.4,    39.6,    49.1,    61.4,    74.1, 6763.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48414415,    7546,    7546,    7546,    26.5,    24.4,    40.8,    62.6,    74.1,    86.4, 6764.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48422510,    7692,    7692,    7692,    26.0,    24.4,    39.5,    48.0,    59.8,    66.6, 6765.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48430347,    7591,    7591,    7591,    26.2,    24.6,    39.7,    50.2,    65.7,    80.1, 6766.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48438090,    7295,    7295,    7295,    27.5,    24.7,    53.8,    65.4,    74.2,    83.1, 6767.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48445691,    7308,    7308,    7308,    27.4,    24.7,    53.4,    68.8,    83.3,    97.0, 6768.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48453410,    7463,    7463,    7463,    26.8,    24.7,    42.5,    63.7,    73.1,   123.7, 6769.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48461439,    7679,    7679,    7679,    26.0,    24.6,    38.8,    46.2,    59.0,    70.5, 6770.5,  0.00083,      0,      0,       0,       0,       0,       0
total,      48469372,    7626,    7626,    7626,    26.2,    24.7,    38.3,    45.8,    55.8,    75.4, 6771.5,  0.00083,      0,      0,       0,       0,       0,       0
total,      48477238,    7511,    7511,    7511,    26.6,    24.5,    43.3,    57.9,    71.3,   104.1, 6772.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48484897,    7422,    7422,    7422,    26.9,    24.4,    50.5,    69.0,    76.5,    81.7, 6773.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48492746,    7511,    7511,    7511,    26.6,    24.2,    51.8,    63.3,    78.3,    88.4, 6774.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48500783,    7421,    7421,    7421,    27.0,    24.5,    43.5,    61.9,    80.2,    98.6, 6775.7,  0.00083,      0,      0,       0,       0,       0,       0
total,      48508506,    7447,    7447,    7447,    26.8,    24.4,    54.4,    61.9,    75.4,   122.1, 6776.8,  0.00083,      0,      0,       0,       0,       0,       0
total,      48516197,    7434,    7434,    7434,    26.9,    24.7,    42.5,    66.0,    75.2,    80.7, 6777.8,  0.00083,      0,      0,       0,       0,       0,       0
total,      48523900,    7417,    7417,    7417,    27.0,    24.5,    52.4,    64.1,    73.0,    79.4, 6778.8,  0.00083,      0,      0,       0,       0,       0,       0
total,      48531899,    7650,    7650,    7650,    26.1,    24.6,    38.9,    45.3,    57.2,    66.8, 6779.9,  0.00083,      0,      0,       0,       0,       0,       0
total,      48539578,    7409,    7409,    7409,    27.0,    24.6,    51.0,    61.6,    76.4,    98.1, 6780.9,  0.00083,      0,      0,       0,       0,       0,       0
total,      48547422,    7451,    7451,    7451,    26.8,    24.6,    41.4,    65.6,    76.3,    91.3, 6782.0,  0.00083,      0,      0,       0,       0,       0,       0
total,      48555131,    7441,    7441,    7441,    26.8,    24.6,    50.3,    57.7,    76.9,   109.7, 6783.0,  0.00083,      0,      0,       0,       0,       0,       0
total,      48562985,    7275,    7275,    7275,    27.5,    24.5,    54.3,    63.9,    76.8,    84.4, 6784.1,  0.00083,      0,      0,       0,       0,       0,       0
total,      48570983,    7619,    7619,    7619,    26.3,    24.7,    40.3,    50.2,    70.9,   120.7, 6785.1,  0.00083,      0,      0,       0,       0,       0,       0
total,      48578862,    7626,    7626,    7626,    26.2,    24.5,    38.1,    55.7,    71.3,    75.7, 6786.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48586440,    7335,    7335,    7335,    27.3,    24.3,    59.9,    74.1,    82.6,   100.6, 6787.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48594223,    7511,    7511,    7511,    26.6,    24.5,    41.2,    63.8,    74.9,    95.1, 6788.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48602132,    7565,    7565,    7565,    26.4,    24.7,    42.9,    49.3,    60.6,    70.2, 6789.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48610098,    7656,    7656,    7656,    26.1,    24.5,    41.5,    49.2,    59.1,    66.4, 6790.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48617762,    7373,    7373,    7373,    27.1,    24.5,    46.9,    73.8,    81.1,   105.7, 6791.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48625488,    7237,    7237,    7237,    27.6,    24.7,    54.6,    65.5,    79.5,    97.8, 6792.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48633288,    7557,    7557,    7557,    26.4,    24.8,    39.9,    48.1,    65.6,   100.1, 6793.5,  0.00083,      0,      0,       0,       0,       0,       0
total,      48641054,    7491,    7491,    7491,    26.7,    24.2,    54.7,    63.3,    72.9,    84.1, 6794.5,  0.00083,      0,      0,       0,       0,       0,       0
total,      48648847,    7546,    7546,    7546,    26.5,    24.4,    40.2,    62.9,    73.9,   133.1, 6795.5,  0.00083,      0,      0,       0,       0,       0,       0
total,      48656637,    7512,    7512,    7512,    26.6,    24.5,    43.0,    61.8,    71.9,    78.5, 6796.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48664329,    7445,    7445,    7445,    26.7,    24.9,    41.1,    48.8,    63.3,    78.5, 6797.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48671991,    7403,    7403,    7403,    27.2,    24.6,    52.6,    61.0,    73.8,    99.1, 6798.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48679925,    7523,    7523,    7523,    26.6,    24.6,    40.5,    60.3,    96.3,   122.5, 6799.7,  0.00083,      0,      0,       0,       0,       0,       0
total,      48687769,    7513,    7513,    7513,    26.5,    24.8,    40.7,    47.1,    58.2,    81.5, 6800.7,  0.00083,      0,      0,       0,       0,       0,       0
total,      48695550,    7470,    7470,    7470,    26.8,    24.3,    52.3,    67.3,    76.3,   107.7, 6801.8,  0.00083,      0,      0,       0,       0,       0,       0
total,      48703405,    7559,    7559,    7559,    26.5,    24.6,    43.2,    51.1,    64.1,    77.5, 6802.8,  0.00083,      0,      0,       0,       0,       0,       0
total,      48711108,    7426,    7426,    7426,    26.9,    24.6,    52.0,    61.5,    75.5,    84.6, 6803.8,  0.00083,      0,      0,       0,       0,       0,       0
total,      48718748,    7420,    7420,    7420,    26.9,    24.2,    54.8,    70.6,    82.3,   116.1, 6804.9,  0.00083,      0,      0,       0,       0,       0,       0
total,      48726518,    7517,    7517,    7517,    26.6,    24.3,    48.0,    62.7,    72.6,    95.2, 6805.9,  0.00083,      0,      0,       0,       0,       0,       0
total,      48734330,    7563,    7563,    7563,    26.4,    24.6,    38.9,    59.5,    75.0,   101.4, 6806.9,  0.00083,      0,      0,       0,       0,       0,       0
total,      48742301,    7618,    7618,    7618,    26.2,    24.6,    39.9,    48.2,    61.4,    74.4, 6808.0,  0.00083,      0,      0,       0,       0,       0,       0
total,      48750241,    7588,    7588,    7588,    26.4,    24.3,    40.9,    61.7,    71.0,    79.9, 6809.0,  0.00083,      0,      0,       0,       0,       0,       0
total,      48758454,    7536,    7536,    7536,    26.5,    24.5,    42.1,    51.3,    64.0,    89.1, 6810.1,  0.00083,      0,      0,       0,       0,       0,       0
total,      48766220,    7461,    7461,    7461,    26.8,    24.4,    40.9,    75.1,    86.1,   102.1, 6811.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48773988,    7536,    7536,    7536,    26.5,    24.5,    40.0,    60.0,    72.7,    79.3, 6812.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48781924,    7628,    7628,    7628,    26.2,    24.3,    42.6,    54.5,    63.1,    76.6, 6813.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48789763,    7558,    7558,    7558,    26.5,    24.5,    42.3,    49.9,    63.7,    74.2, 6814.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48797696,    7551,    7551,    7551,    26.4,    24.5,    43.3,    56.5,    69.4,    85.3, 6815.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48805542,    7614,    7614,    7614,    26.3,    24.7,    38.5,    47.2,    58.7,    72.8, 6816.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48813171,    7191,    7191,    7191,    27.5,    24.5,    48.5,    75.0,   104.1,   121.4, 6817.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48820770,    7313,    7313,    7313,    27.6,    24.6,    54.8,    65.3,    75.6,    87.7, 6818.5,  0.00083,      0,      0,       0,       0,       0,       0
total,      48828442,    7385,    7385,    7385,    27.1,    24.6,    54.6,    63.5,    78.3,   112.5, 6819.5,  0.00082,      0,      0,       0,       0,       0,       0
total,      48836184,    7477,    7477,    7477,    26.8,    24.7,    39.9,    61.3,    72.5,    97.1, 6820.5,  0.00082,      0,      0,       0,       0,       0,       0
total,      48843799,    7356,    7356,    7356,    27.1,    24.5,    51.2,    71.4,    82.3,   100.2, 6821.6,  0.00082,      0,      0,       0,       0,       0,       0
total,      48851764,    7633,    7633,    7633,    26.2,    24.6,    40.3,    48.4,    57.8,    69.8, 6822.6,  0.00082,      0,      0,       0,       0,       0,       0
total,      48859526,    7435,    7435,    7435,    26.9,    24.9,    39.9,    61.7,    72.1,   114.8, 6823.7,  0.00082,      0,      0,       0,       0,       0,       0
total,      48867252,    7489,    7489,    7489,    26.7,    24.7,    41.3,    58.4,    67.5,    90.3, 6824.7,  0.00082,      0,      0,       0,       0,       0,       0
total,      48875025,    7459,    7459,    7459,    26.8,    24.6,    43.3,    62.9,    72.5,    79.6, 6825.7,  0.00082,      0,      0,       0,       0,       0,       0
total,      48882794,    7337,    7337,    7337,    27.2,    24.9,    42.2,    63.2,    75.5,    95.9, 6826.8,  0.00082,      0,      0,       0,       0,       0,       0
total,      48890488,    7432,    7432,    7432,    26.9,    24.5,    50.7,    66.8,    74.8,   127.0, 6827.8,  0.00082,      0,      0,       0,       0,       0,       0
total,      48898258,    7448,    7448,    7448,    26.9,    24.7,    43.7,    60.6,    72.3,   114.8, 6828.9,  0.00082,      0,      0,       0,       0,       0,       0
total,      48905963,    7387,    7387,    7387,    27.1,    24.6,    43.2,    72.0,    83.1,    88.3, 6829.9,  0.00082,      0,      0,       0,       0,       0,       0
total,      48913675,    7439,    7439,    7439,    26.8,    24.5,    51.9,    59.5,    75.8,    90.9, 6830.9,  0.00082,      0,      0,       0,       0,       0,       0
